position;time;model;response;gpu;diff_time;norm_time
31;7.0732502937316895;openai/gpt-oss-20b;;H100-NVL;0.0942070484161377;0.018906708640155687
32;7.18587589263916;openai/gpt-oss-20b;;H100-NVL;0.1126255989074707;0.0193767889966045
34;7.241325855255127;openai/gpt-oss-20b;;H100-NVL;0.0554499626159668;0.019608227838612362
33;7.273114681243896;openai/gpt-oss-20b;;H100-NVL;0.03178882598876864;0.019740909065587828
36;7.433284521102905;openai/gpt-oss-20b;;H100-NVL;0.16016983985900968;0.020409431108033352
38;7.511630773544311;openai/gpt-oss-20b;;H100-NVL;0.07834625244140536;0.020736435222829155
35;7.573020935058594;openai/gpt-oss-20b;;H100-NVL;0.061390161514283115;0.020992667458546665
37;7.659702777862549;openai/gpt-oss-20b;;H100-NVL;0.08668184280395508;0.021354462929187402
39;7.882216691970825;openai/gpt-oss-20b;;H100-NVL;0.22251391410827637;0.022283198679083613
40;8.200658559799194;openai/gpt-oss-20b;;H100-NVL;0.31844186782836914;0.023612321615512737
41;8.202922821044922;openai/gpt-oss-20b;;H100-NVL;0.002264261245727539;0.023621772262113597
42;9.471242666244509;openai/gpt-oss-20b;;H100-NVL;1.2683198451995867;0.028915526530291606
43;9.643296241760254;openai/gpt-oss-20b;;H100-NVL;0.1720535755157453;0.02963364929182455
45;9.757766723632812;openai/gpt-oss-20b;;H100-NVL;0.1144704818725586;0.030111429880283206
44;9.8492169380188;openai/gpt-oss-20b;;H100-NVL;0.0914502143859881;0.0304931277339941
46;9.933326482772827;openai/gpt-oss-20b;;H100-NVL;0.08410954475402654;0.030844186864087637
47;10.07296109199524;openai/gpt-oss-20b;;H100-NVL;0.1396346092224121;0.031426998298722406
49;10.291122436523438;openai/gpt-oss-20b;;H100-NVL;0.21816134452819824;0.032337567153352176
48;10.56115698814392;openai/gpt-oss-20b;;H100-NVL;0.2700345516204816;0.03346464607244889
50;10.602409839630129;openai/gpt-oss-20b;;H100-NVL;0.04125285148620961;0.033636828554222856
51;10.871823787689207;openai/gpt-oss-20b;;H100-NVL;0.2694139480590785;0.03476131717816298
52;11.158117294311523;openai/gpt-oss-20b;;H100-NVL;0.28629350662231623;0.03595625824793315
55;11.18742299079895;openai/gpt-oss-20b;;H100-NVL;0.029305696487426758;0.03607857530892484
54;11.284810066223145;openai/gpt-oss-20b;;H100-NVL;0.09738707542419434;0.03648505262467722
53;11.34544038772583;openai/gpt-oss-20b;;H100-NVL;0.06063032150268555;0.036738113415652494
56;11.429418325424194;openai/gpt-oss-20b;;H100-NVL;0.08397793769836426;0.037088623239973306
59;11.772886037826538;openai/gpt-oss-20b;;H100-NVL;0.34346771240234375;0.0385221998534695
57;11.96526050567627;openai/gpt-oss-20b;;H100-NVL;0.19237446784973145;0.039325138610694206
58;12.117963075637816;openai/gpt-oss-20b;;H100-NVL;0.15270256996154608;0.03996249352125186
61;12.16825795173645;openai/gpt-oss-20b;;H100-NVL;0.05029487609863459;0.040172415896922595
63;12.344085216522217;openai/gpt-oss-20b;;H100-NVL;0.1758272647857666;0.04090628940441727
60;12.350703239440918;openai/gpt-oss-20b;;H100-NVL;0.006618022918701172;0.040933911921880325
64;12.425634860992432;openai/gpt-oss-20b;;H100-NVL;0.07493162155151367;0.0412466639401596
62;12.469589948654177;openai/gpt-oss-20b;;H100-NVL;0.04395508766174494;0.04143012510241941
65;13.058390140533447;openai/gpt-oss-20b;;H100-NVL;0.5888001918792707;0.04388767832975571
66;13.39837908744812;openai/gpt-oss-20b;;H100-NVL;0.33998894691467285;0.04530673515968308
67;13.64712929725647;openai/gpt-oss-20b;;H100-NVL;0.2487502098083496;0.046344976806588715
69;13.688984394073486;openai/gpt-oss-20b;;H100-NVL;0.0418550968170166;0.04651967295934443
68;13.74161958694458;openai/gpt-oss-20b;;H100-NVL;0.05263519287109375;0.04673936342462598
70;14.2277991771698;openai/gpt-oss-20b;;H100-NVL;0.4861795902252197;0.048768595475671264
72;15.274662256240845;openai/gpt-oss-20b;;H100-NVL;1.046863079071045;0.05313802635227971
71;15.329038381576538;openai/gpt-oss-20b;;H100-NVL;0.05437612533569336;0.05336498317762017
73;16.073041439056396;openai/gpt-oss-20b;;H100-NVL;0.7440030574798584;0.05647032713007698
74;16.275416612625122;openai/gpt-oss-20b;;H100-NVL;0.20237517356872559;0.057315007155314714
76;17.676138162612915;openai/gpt-oss-20b;;H100-NVL;1.400721549987793;0.06316138392836752
75;17.68649387359619;openai/gpt-oss-20b;;H100-NVL;0.010355710983276367;0.06320460692880012
77;17.983439445495605;openai/gpt-oss-20b;;H100-NVL;0.29694557189941406;0.06444400793211069
78;18.19523406028748;openai/gpt-oss-20b;;H100-NVL;0.21179461479187367;0.06532800312486522
79;19.021334648132324;openai/gpt-oss-20b;;H100-NVL;0.8261005878448451;0.0687760083968791
80;19.10870599746704;openai/gpt-oss-20b;;H100-NVL;0.0873713493347168;0.06914068175211179
81;19.471774339675903;openai/gpt-oss-20b;;H100-NVL;0.3630683422088623;0.070656068106337
84;19.7740159034729;openai/gpt-oss-20b;;H100-NVL;0.30224156379699707;0.07191757369140443
83;19.80180859565735;openai/gpt-oss-20b;;H100-NVL;0.027792692184448242;0.07203357572624795
82;19.987648010253903;openai/gpt-oss-20b;;H100-NVL;0.18583941459655406;0.07280923826747501
85;20.19680094718933;openai/gpt-oss-20b;;H100-NVL;0.20915293693542836;0.07368220754000868
86;20.33958959579468;openai/gpt-oss-20b;;H100-NVL;0.14278864860535023;0.0742781834059252
87;20.993141889572144;openai/gpt-oss-20b;;H100-NVL;0.6535522937774623;0.07700600104416261
88;21.27441644668579;openai/gpt-oss-20b;;H100-NVL;0.28127455711364746;0.07817999386063229
89;21.51851272583008;openai/gpt-oss-20b;;H100-NVL;0.24409627914429066;0.07919881078166147
90;21.52019166946411;openai/gpt-oss-20b;;H100-NVL;0.0016789436340296504;0.07920581841074045
91;21.595356702804565;openai/gpt-oss-20b;;H100-NVL;0.0751650333404541;0.07951954465067101
92;21.95091223716736;openai/gpt-oss-20b;;H100-NVL;0.35555553436279297;0.08100357380525004
93;22.277482271194454;openai/gpt-oss-20b;;H100-NVL;0.32657003402709606;0.08236662234386054
94;22.49232816696167;openai/gpt-oss-20b;;H100-NVL;0.21484589576721547;0.08326335307154165
95;22.979233503341675;openai/gpt-oss-20b;;H100-NVL;0.4869053363800049;0.0852956142652902
96;23.35808825492859;openai/gpt-oss-20b;;H100-NVL;0.37885475158691406;0.0868768904440266
97;24.44950032234192;openai/gpt-oss-20b;;H100-NVL;1.09141206741333;0.09143226132470623
98;24.525920152664185;openai/gpt-oss-20b;;H100-NVL;0.07641983032226562;0.0917512248767417
100;24.854171991348267;openai/gpt-oss-20b;;H100-NVL;0.32825183868408203;0.09312129298586105
99;25.21403288841248;openai/gpt-oss-20b;;H100-NVL;0.35986089706421254;0.09462329200211414
101;25.278520822525024;openai/gpt-oss-20b;;H100-NVL;0.06448793411254528;0.09489245382099315
103;25.551945447921756;openai/gpt-oss-20b;;H100-NVL;0.27342462539673207;0.0960336823393336
102;25.61186552047729;openai/gpt-oss-20b;;H100-NVL;0.05992007255553489;0.09628377867035055
105;26.63095021247864;openai/gpt-oss-20b;;H100-NVL;1.0190846920013499;0.1005372672192647
104;26.662950038909912;openai/gpt-oss-20b;;H100-NVL;0.03199982643127086;0.10067082912669101
108;27.03381729125977;openai/gpt-oss-20b;;H100-NVL;0.37086725234985707;0.10221876682354662
106;27.154621839523315;openai/gpt-oss-20b;;H100-NVL;0.12080454826354625;0.10272298474255649
107;27.333943367004395;openai/gpt-oss-20b;;H100-NVL;0.1793215274810791;0.10347144271636498
109;27.422324419021606;openai/gpt-oss-20b;;H100-NVL;0.08838105201721191;0.10384033040121275
110;27.93496561050415;openai/gpt-oss-20b;;H100-NVL;0.512641191482544;0.10598000873686754
111;28.24561810493469;openai/gpt-oss-20b;;H100-NVL;0.31065249443053844;0.1072766201354324
113;28.642482042312626;openai/gpt-oss-20b;;H100-NVL;0.3968639373779368;0.10893306363454817
114;28.69589138031006;openai/gpt-oss-20b;;H100-NVL;0.05340933799743297;0.10915598525172115
112;28.70624136924744;openai/gpt-oss-20b;;H100-NVL;0.010349988937381482;0.10919918436929409
115;28.9211483001709;openai/gpt-oss-20b;;H100-NVL;0.21490693092345836;0.11009616984747847
116;28.939684867858887;openai/gpt-oss-20b;;H100-NVL;0.01853656768798828;0.11017353837142536
117;29.081043481826782;openai/gpt-oss-20b;;H100-NVL;0.1413586139678955;0.11076354551265914
118;29.086381673812863;openai/gpt-oss-20b;;H100-NVL;0.005338191986080432;0.11078582623050616
119;29.369054317474365;openai/gpt-oss-20b;;H100-NVL;0.2826726436615026;0.11196565442569202
120;30.060542106628414;openai/gpt-oss-20b;;H100-NVL;0.6914877891540492;0.11485180845780148
121;30.08224558830261;openai/gpt-oss-20b;;H100-NVL;0.021703481674194336;0.11494239514946443
122;30.08993172645569;openai/gpt-oss-20b;;H100-NVL;0.007686138153079725;0.11497447580073522
123;30.33532166481018;openai/gpt-oss-20b;;H100-NVL;0.2453899383544922;0.11599869223829132
124;30.45086932182312;openai/gpt-oss-20b;;H100-NVL;0.11554765701293945;0.11648096877508553
126;30.541475772857662;openai/gpt-oss-20b;;H100-NVL;0.09060645103454235;0.11685914490211213
125;30.55217218399048;openai/gpt-oss-20b;;H100-NVL;0.010696411132816053;0.11690378992781511
127;30.697299480438232;openai/gpt-oss-20b;;H100-NVL;0.1451272964477539;0.11750952691750838
128;31.22326135635376;openai/gpt-oss-20b;;H100-NVL;0.5259618759155273;0.11970480355538878
129;31.37832021713257;openai/gpt-oss-20b;;H100-NVL;0.1550588607788086;0.12035199322854057
130;31.452211380004883;openai/gpt-oss-20b;;H100-NVL;0.07389116287231445;0.12066040254683393
131;31.72396039962769;openai/gpt-oss-20b;;H100-NVL;0.2717490196228063;0.12179463736776353
134;31.986385822296143;openai/gpt-oss-20b;;H100-NVL;0.2624254226684535;0.12288995705907604
132;31.999522924423218;openai/gpt-oss-20b;;H100-NVL;0.013137102127075195;0.12294478911955346
133;32.15507483482361;openai/gpt-oss-20b;;H100-NVL;0.15555191040039062;0.1235940366991147
136;32.890899658203125;openai/gpt-oss-20b;;H100-NVL;0.7358248233795166;0.12666524607436788
135;33.08647108078003;openai/gpt-oss-20b;;H100-NVL;0.1955714225769043;0.12748152838432197
137;33.39478135108948;openai/gpt-oss-20b;;H100-NVL;0.30831027030944824;0.12876836373232278
138;33.99366545677185;openai/gpt-oss-20b;;H100-NVL;0.598884105682373;0.13126800552425671
139;34.0513768196106;openai/gpt-oss-20b;;H100-NVL;0.05771136283875222;0.13150888307143563
140;34.19641852378845;openai/gpt-oss-20b;;H100-NVL;0.14504170417784934;0.13211426281335276
141;34.51620125770569;openai/gpt-oss-20b;;H100-NVL;0.31978273391723633;0.1334489822999012
142;34.73484826087952;openai/gpt-oss-20b;;H100-NVL;0.21864700317382812;0.13436157821224667
143;34.83910942077637;openai/gpt-oss-20b;;H100-NVL;0.10426115989685059;0.13479674680343298
145;34.94628715515137;openai/gpt-oss-20b;;H100-NVL;0.107177734375;0.13524408868722415
144;34.994274616241455;openai/gpt-oss-20b;;H100-NVL;0.04798746109008789;0.13544438029972722
146;35.3496880531311;openai/gpt-oss-20b;;H100-NVL;0.35541343688964844;0.13692781636329077
148;35.71811366081238;openai/gpt-oss-20b;;H100-NVL;0.3684256076812744;0.13846556304489527
147;35.76124024391174;openai/gpt-oss-20b;;H100-NVL;0.043126583099365234;0.13864556616809665
149;35.95995807647705;openai/gpt-oss-20b;;H100-NVL;0.19871783256530762;0.1394749810655196
150;36.31582140922546;openai/gpt-oss-20b;;H100-NVL;0.355863332748406;0.14096029491892575
151;36.49763512611389;openai/gpt-oss-20b;;H100-NVL;0.18181371688843484;0.14171915487324588
153;36.900314807891846;openai/gpt-oss-20b;;H100-NVL;0.4026796817779541;0.14339987231387313
152;37.01622986793518;openai/gpt-oss-20b;;H100-NVL;0.11591506004333496;0.1438836823292829
154;37.34924387931824;openai/gpt-oss-20b;;H100-NVL;0.33301401138305664;0.1452736269483744
155;37.51902508735657;openai/gpt-oss-20b;;H100-NVL;0.16978120803833008;0.14598226522925525
156;38.0779812335968;openai/gpt-oss-20b;;H100-NVL;0.5589561462402344;0.14831525441655127
157;38.48714327812195;openai/gpt-oss-20b;;H100-NVL;0.4091620445251465;0.15002302815184324
158;39.72611594200134;openai/gpt-oss-20b;;H100-NVL;1.2389726638793945;0.15519429220829684
159;40.06347799301148;openai/gpt-oss-20b;;H100-NVL;0.33736205101013894;0.15660238481539088
160;40.40938377380371;openai/gpt-oss-20b;;H100-NVL;0.3459057807922292;0.15804613751735083
161;40.456000566482544;openai/gpt-oss-20b;;H100-NVL;0.04661679267883301;0.15824070818984037
162;40.71385407447815;openai/gpt-oss-20b;;H100-NVL;0.25785350799560547;0.15931694547626524
163;41.63390636444092;openai/gpt-oss-20b;;H100-NVL;0.9200522899627686;0.16315708939214865
164;42.86387419700623;openai/gpt-oss-20b;;H100-NVL;1.2299678325653147;0.16829076879329344
165;43.75093054771423;openai/gpt-oss-20b;;H100-NVL;0.8870563507080007;0.17199319319392714
167;44.51805090904236;openai/gpt-oss-20b;;H100-NVL;0.767120361328125;0.17519502489462718
168;44.54497790336609;openai/gpt-oss-20b;;H100-NVL;0.02692699432373047;0.1753074136518243
166;44.57070541381836;openai/gpt-oss-20b;;H100-NVL;0.025727510452270508;0.17541479596456017
169;45.33050608634949;openai/gpt-oss-20b;;H100-NVL;0.7598006725311279;0.17858607651212838
170;45.72839331626892;openai/gpt-oss-20b;;H100-NVL;0.3978872299194336;0.18024679106265099
172;45.91650533676148;openai/gpt-oss-20b;;H100-NVL;0.18811202049256082;0.18103193907964932
171;45.96672224998474;openai/gpt-oss-20b;;H100-NVL;0.050216913223259496;0.18124153605135682
173;46.36495161056519;openai/gpt-oss-20b;;H100-NVL;0.39822936058045144;0.18290367859786472
174;46.48491024971008;openai/gpt-oss-20b;;H100-NVL;0.11995863914489036;0.18340436583411793
175;47.15141701698303;openai/gpt-oss-20b;;H100-NVL;0.6665067672729492;0.1861862532715612
176;48.350425481796265;openai/gpt-oss-20b;;H100-NVL;1.1990084648132324;0.19119071346526556
177;49.367635011672974;openai/gpt-oss-20b;;H100-NVL;1.017209529876709;0.19543637540203734
178;49.40968179702759;openai/gpt-oss-20b;;H100-NVL;0.04204678535461426;0.19561187163059246
179;51.88550114631653;openai/gpt-oss-20b;;H100-NVL;2.4758193492889404;0.20594552626600784
180;51.97856116294861;openai/gpt-oss-20b;;H100-NVL;0.09306001663208008;0.20633394316424322
181;52.228543758392334;openai/gpt-oss-20b;;H100-NVL;0.24998259544372559;0.20737732858205335
182;53.87716555595398;openai/gpt-oss-20b;;H100-NVL;1.6486217975616455;0.21425839940222954
183;59.704020261764526;openai/gpt-oss-20b;;H100-NVL;5.826854705810547;0.23857871346629253
184;62.65742826461792;openai/gpt-oss-20b;;H100-NVL;2.9534080028533936;0.25090574302429486
185;65.92025184631348;openai/gpt-oss-20b;;H100-NVL;3.2628235816955566;0.26452422130269365
186;72.95061898231506;openai/gpt-oss-20b;;H100-NVL;7.030367136001587;0.2938677943563899
187;73.77185487747192;openai/gpt-oss-20b;;H100-NVL;0.8212358951568604;0.2972954952171956
188;80.9116883277893;openai/gpt-oss-20b;;H100-NVL;7.139833450317383;0.32709596230343757
189;85.39918518066406;openai/gpt-oss-20b;;H100-NVL;4.487496852874756;0.3458260213719392
190;94.36568641662598;openai/gpt-oss-20b;;H100-NVL;8.966501235961914;0.38325069336469453
191;142.45676636695862;openai/gpt-oss-20b;;H100-NVL;48.09107995033264;0.5839747936079588
192;146.3219804763794;openai/gpt-oss-20b;;H100-NVL;3.8652141094207764;0.6001075488956822
193;154.77662777900696;openai/gpt-oss-20b;;H100-NVL;8.454647302627563;0.6353958284362275
194;157.28951239585876;openai/gpt-oss-20b;;H100-NVL;2.5128846168518066;0.6458841872806047
195;162.56051087379456;openai/gpt-oss-20b;;H100-NVL;5.270998477935791;0.6678844506966056
197;241.3277173042297;openai/gpt-oss-20b;;H100-NVL;78.76720643043515;0.9966455568259179
196;241.5796959400177;openai/gpt-oss-20b;;H100-NVL;0.2519786357879923;0.9976972733812813
198;241.60470175743103;openai/gpt-oss-20b;;H100-NVL;0.025005817413330078;0.9978016434683395
199;242.13140153884888;openai/gpt-oss-20b;;H100-NVL;0.5266997814178467;1.0
1;0.906503677368164;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0;0.0
0;0.9209024906158448;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.014398813247680886;0.0002035552599782378
4;1.0286824703216553;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.10777997970581044;0.0017272351224835053
5;1.1172988414764404;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.08861637115478516;0.002980000066264244
14;1.262704849243164;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.14540600776672363;0.005035597093895688
10;1.3118698596954346;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.04916501045227051;0.0057306402417090395
2;1.3926208019256592;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.08075094223022461;0.00687221203352379
6;1.3939952850341797;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0013744831085205078;0.00689164302840357
9;1.3990168571472168;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.005021572113037109;0.006962632727303468
7;1.412309169769287;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.013292312622070312;0.007150545446564086
15;1.4160683155059814;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.003759145736694336;0.007203688290669807
8;1.4212923049926758;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.005223989486694336;0.007277539553256252
16;1.4383978843688965;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.017105579376220703;0.007519360222578829
13;1.4402408599853516;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0018429756164550781;0.007545414271220754
3;1.450011968612671;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.009771108627319336;0.00768354791617444
20;1.4592795372009275;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.009267568588256614;0.007814563042275376
11;1.4781134128570557;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.01883387565612815;0.008080816544535253
21;1.4782192707061768;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.00010585784912109375;0.008082313051339525
22;1.4976592063903809;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0194399356842041;0.008357134392104934
17;1.5437257289886477;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.046066522598266824;0.009008374381295977
12;1.5556766986846924;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0119509696960447;0.009177324606680854
19;1.585011005401611;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.029334306716918723;0.009592022146494107
28;1.6192269325256348;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.03421592712402366;0.010075730895355675
18;1.632221221923828;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.012994289398193137;0.010259430476090752
24;1.6593551635742188;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.027133941650390847;0.010643021571542264
27;1.6674420833587646;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.008086919784545898;0.010757345928060432
31;1.6931302547454834;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.02568817138671875;0.011120498245896853
29;1.7864181995391846;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.09328794479370117;0.012439304978693099
25;1.811938762664795;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.02552056312561035;0.012800087827422755
32;1.8668079376220703;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.05486917495727539;0.013575770446614897
26;1.8679933547973635;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0011854171752931908;0.013592528626414078
38;1.8746349811553955;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0066416263580320045;0.013686420946338797
39;1.9068036079406736;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0321686267852781;0.014141187118785325
35;1.95235538482666;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.04555177688598633;0.014785150175115058
30;1.9680392742156985;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.01568388938903853;0.015006872488415417
41;1.9786338806152344;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.01059460639953591;0.015156647877742863
23;2.0098001956939697;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.03116631507873535;0.015597244422700305
36;2.020521402359009;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.010721206665039062;0.015748809553273405
43;2.0379018783569336;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.017380475997924805;0.01599451642157194
33;2.0523738861083984;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.014472007751464844;0.016199106428372047
46;2.0608201026916504;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.008446216583251953;0.016318510144696603
34;2.0622003078460693;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0013802051544189453;0.016338022031836073
42;2.073575258255005;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.011374950408935547;0.01649882910307879
56;2.194124698638916;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.12054944038391113;0.018203030154615475
57;2.219214916229248;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.02509021759033203;0.018557729231314258
37;2.227046489715576;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.007831573486328125;0.018668443770743746
50;2.2335100173950195;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.006463527679443359;0.018759818319085606
52;2.2375588417053223;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.004048824310302734;0.01881705633383815
45;2.238820075988769;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0012612342834468215;0.01883488633607822
51;2.242549419403076;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0037293434143070847;0.018887607866331393
40;2.2533493041992188;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.010799884796142578;0.019040285265475236
48;2.2776267528533936;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.024277448654174805;0.019383494270787168
54;2.29329514503479;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.015668392181396484;0.019604997500884194
53;2.3207151889801025;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0274200439453125;0.01999263320932022
49;2.341960430145264;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.021245241165161577;0.02029297605801793
47;2.342015504837036;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;5.507469177201685e-05;0.020293754646017445
55;2.3594000339508057;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.01738452911376953;0.020539518812999924
44;2.3675053119659424;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.008105278015136719;0.020654102698851266
58;2.432445764541626;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0649404525756836;0.021572162436120014
63;2.573282241821289;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.14083647727966309;0.023563160253367094
64;2.581939697265625;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.008657455444335938;0.023685550242278555
62;2.6535565853118896;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.07161688804626465;0.024697994394051806
70;2.6790072917938232;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.025450706481933594;0.02505778968311108
72;2.7333338260650635;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.054326534271240234;0.02582580101967592
69;2.74135684967041;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.00802302360534668;0.02593922207929421
65;2.7430226802825928;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0016658306121826172;0.02596277183839656
68;2.743687391281128;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.0006647109985351562;0.025972168822563917
71;2.7437219619750977;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;3.457069396972656e-05;0.02597265754663288
74;2.764143228530884;mistralai/Mistral-7B-Instruct-v0.3;;H100-NVL;0.020421266555786133;0.026261351909935178
